date,target_tonnage,actual_production_tonnes,shortfall_gap_tonnes,is_shortfall,rainfall_mm,soil_moisture,ambient_temp_c,ndvi,ndwi,land_surface_temp_c,excavator_ex01_avail,excavator_ex02_avail,excavator_avg_avail,active_haul_trucks,truck_avail_pct,crusher_avail_pct,blast_delay_days,haul_efficiency,shift_efficiency
2023-12-29,1783.3,1273.6,-509.7,1,1.5,0.128,17.5,0.22,-0.08,20.4,0.92,0.58,0.75,4,0.67,0.71,0,0.96,0.92
2023-12-30,1783.3,1558.2,-225.1,1,0.3,0.122,20.7,0.269,-0.042,23.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2023-12-31,1783.3,1706.5,-76.8,0,0.0,0.12,24.5,0.288,-0.052,27.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2024-01-01,1783.3,1356.0,-427.3,1,0.0,0.12,25.1,0.241,-0.048,28.0,0.92,0.55,0.74,5,0.83,0.94,0,0.97,0.89
2024-01-02,1783.3,1616.2,-167.1,1,3.1,0.136,30.0,0.224,0.006,32.8,0.92,0.9,0.91,6,1.0,0.94,0,0.96,0.88
2024-01-03,1783.3,1666.0,-117.3,0,1.2,0.126,27.3,0.22,-0.061,30.1,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.92
2024-01-04,1783.3,1674.2,-109.1,0,1.0,0.125,26.7,0.232,-0.048,29.6,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.92
2024-01-05,1783.3,1793.5,10.2,0,0.0,0.12,20.8,0.26,-0.066,23.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2024-01-06,1783.3,1380.8,-402.5,1,0.0,0.12,21.7,0.228,-0.018,24.6,0.92,0.49,0.71,5,0.83,0.94,0,0.97,0.96
2024-01-07,1783.3,1694.8,-88.5,0,0.0,0.12,24.2,0.259,-0.052,27.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2024-01-08,1783.3,1692.7,-90.6,0,0.0,0.12,31.4,0.237,-0.046,34.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2024-01-09,1783.3,1234.4,-548.9,1,0.0,0.12,23.1,0.255,-0.034,26.0,0.92,0.38,0.65,6,1.0,0.94,0,0.97,0.89
2024-01-10,1783.3,1573.7,-209.6,1,0.0,0.12,27.2,0.229,-0.036,30.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2024-01-11,1783.3,1709.4,-73.9,0,0.0,0.12,19.7,0.256,-0.059,22.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2024-01-12,1783.3,1657.7,-125.6,0,1.3,0.126,22.4,0.222,-0.076,25.3,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.97
2024-01-13,1783.3,1692.0,-91.3,0,0.0,0.12,28.4,0.263,-0.071,31.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2024-01-14,1783.3,1541.4,-241.9,1,0.0,0.12,26.0,0.231,-0.077,28.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.89
2024-01-15,1783.3,1668.2,-115.1,0,0.0,0.12,23.2,0.268,-0.01,26.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2024-01-16,1783.3,1383.5,-399.8,1,0.0,0.12,21.0,0.284,-0.082,23.9,0.92,0.9,0.91,4,0.67,0.63,0,0.97,1.0
2024-01-17,1783.3,1092.3,-691.0,1,1.5,0.127,20.8,0.258,-0.069,23.6,0.92,0.31,0.62,4,0.67,0.94,0,0.96,0.9
2024-01-18,1783.3,1654.6,-128.7,0,0.0,0.12,27.5,0.251,-0.051,30.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2024-01-19,1783.3,1270.0,-513.3,1,0.0,0.12,23.0,0.238,-0.042,25.9,0.64,0.9,0.77,4,0.67,0.94,0,0.97,0.91
2024-01-20,1783.3,1576.7,-206.6,1,0.0,0.12,35.2,0.264,-0.054,38.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-01-21,1783.3,1378.3,-405.0,1,0.0,0.12,21.5,0.248,-0.009,24.4,0.58,0.9,0.74,4,0.67,0.94,0,0.97,0.94
2024-01-22,1783.3,1570.0,-213.3,1,0.0,0.12,23.0,0.242,-0.047,25.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2024-01-23,1783.3,1095.0,-688.3,1,0.3,0.122,19.0,0.241,-0.041,21.9,0.7,0.9,0.8,5,0.83,0.57,0,0.97,0.88
2024-01-24,1783.3,1402.8,-380.5,1,0.0,0.12,20.3,0.24,-0.085,23.2,0.92,0.51,0.71,5,0.83,0.94,0,0.97,0.98
2024-01-25,1783.3,1529.0,-254.3,1,0.0,0.12,20.3,0.267,-0.079,23.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.88
2024-01-26,1783.3,1126.3,-657.0,1,0.9,0.125,21.5,0.241,-0.082,24.4,0.92,0.9,0.91,5,0.83,0.94,1,0.97,0.81
2024-01-27,1783.3,1701.2,-82.1,0,0.0,0.12,23.0,0.252,-0.047,25.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2024-01-28,1783.3,1113.7,-669.6,1,4.8,0.144,22.9,0.222,-0.022,25.7,0.92,0.9,0.91,4,0.67,0.94,0,0.96,0.86
2024-01-29,1783.3,1169.8,-613.5,1,0.0,0.12,28.2,0.264,-0.056,31.1,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.9
2024-01-30,1783.3,1762.3,-21.0,0,0.0,0.12,32.6,0.214,-0.021,35.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2024-01-31,1783.3,1623.8,-159.5,1,0.0,0.12,10.9,0.284,-0.032,20.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2024-02-01,1783.3,1459.1,-324.2,1,0.0,0.12,32.0,0.274,-0.04,34.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.86
2024-02-02,1783.3,1612.7,-170.6,1,0.0,0.12,31.0,0.221,-0.093,33.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-02-03,1783.3,1327.3,-456.0,1,0.0,0.12,21.0,0.276,-0.072,23.9,0.92,0.54,0.73,6,1.0,0.94,0,0.97,0.87
2024-02-04,1783.3,1240.9,-542.4,1,0.0,0.12,26.1,0.259,-0.055,29.0,0.92,0.63,0.77,4,0.67,0.94,0,0.97,0.88
2024-02-05,1783.3,1018.3,-765.0,1,0.0,0.12,19.7,0.238,-0.057,22.6,0.55,0.9,0.72,5,0.83,0.94,1,0.97,0.9
2024-02-06,1783.3,1277.4,-505.9,1,0.0,0.12,18.2,0.248,-0.014,21.1,0.92,0.57,0.75,4,0.67,0.94,0,0.97,0.92
2024-02-07,1783.3,1520.7,-262.6,1,0.0,0.12,20.1,0.251,-0.04,23.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.85
2024-02-08,1783.3,1593.1,-190.2,1,0.0,0.12,23.1,0.264,-0.075,26.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2024-02-09,1783.3,1274.1,-509.2,1,0.0,0.12,16.0,0.241,-0.101,20.0,0.92,0.54,0.73,5,0.83,0.94,0,0.97,0.87
2024-02-10,1783.3,1703.2,-80.1,0,0.0,0.12,26.7,0.238,-0.048,29.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2024-02-11,1783.3,1695.8,-87.5,0,2.8,0.134,30.0,0.241,-0.046,32.9,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.92
2024-02-12,1783.3,1710.3,-73.0,0,0.0,0.12,25.9,0.235,-0.038,28.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2024-02-13,1783.3,1701.4,-81.9,0,0.0,0.12,22.6,0.214,-0.059,25.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2024-02-14,1783.3,1654.5,-128.8,0,0.0,0.12,20.8,0.214,-0.064,23.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.99
2024-02-15,1783.3,1685.2,-98.1,0,0.0,0.12,27.6,0.253,-0.043,30.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2024-02-16,1783.3,1027.5,-755.8,1,0.0,0.12,25.3,0.244,-0.023,28.2,0.92,0.59,0.75,5,0.83,0.94,1,0.97,0.9
2024-02-17,1783.3,1477.4,-305.9,1,2.9,0.135,22.0,0.263,-0.043,24.8,0.55,0.9,0.72,5,0.83,0.94,0,0.96,1.0
2024-02-18,1783.3,1516.8,-266.5,1,0.0,0.12,21.4,0.203,-0.048,24.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.87
2024-02-19,1783.3,1455.0,-328.3,1,0.0,0.12,19.8,0.267,-0.046,22.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.8
2024-02-20,1783.3,1725.8,-57.5,0,0.0,0.12,23.6,0.251,-0.046,26.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2024-02-21,1783.3,1563.7,-219.6,1,0.0,0.12,14.5,0.233,-0.06,20.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2024-02-22,1783.3,1579.5,-203.8,1,0.0,0.12,26.6,0.27,-0.036,29.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2024-02-23,1783.3,1754.9,-28.4,0,0.0,0.12,18.3,0.26,-0.045,21.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2024-02-24,1783.3,1563.0,-220.3,1,0.0,0.12,22.3,0.236,-0.044,25.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2024-02-25,1783.3,1358.3,-425.0,1,0.0,0.12,25.5,0.226,-0.068,28.4,0.92,0.58,0.75,6,1.0,0.94,0,0.97,0.93
2024-02-26,1783.3,1282.5,-500.8,1,0.0,0.12,26.4,0.224,-0.065,29.3,0.49,0.9,0.69,6,1.0,0.94,0,0.97,0.88
2024-02-27,1783.3,1334.8,-448.5,1,0.0,0.12,33.4,0.236,-0.077,36.3,0.92,0.9,0.91,4,0.67,0.94,0,0.97,1.0
2024-02-28,1783.3,1398.6,-384.7,1,0.0,0.12,18.0,0.244,-0.047,20.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.82
2024-02-29,1783.3,1577.6,-205.7,1,0.0,0.12,25.7,0.242,-0.067,28.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2024-03-01,1783.3,1540.4,-242.9,1,0.0,0.12,22.2,0.235,-0.059,25.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2024-03-02,1783.3,883.8,-899.5,1,0.0,0.12,19.8,0.227,-0.014,22.7,0.92,0.39,0.65,4,0.67,0.94,1,0.97,0.88
2024-03-03,1783.3,1532.8,-250.5,1,0.0,0.12,23.4,0.241,-0.043,26.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-03-04,1783.3,1373.9,-409.4,1,0.0,0.12,26.0,0.255,0.006,28.9,0.63,0.9,0.76,6,1.0,0.94,0,0.97,0.93
2024-03-05,1783.3,1155.1,-628.2,1,0.0,0.12,32.4,0.247,-0.062,35.3,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.9
2024-03-06,1783.3,1538.2,-245.1,1,0.0,0.12,28.9,0.253,-0.07,31.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2024-03-07,1783.3,1564.9,-218.4,1,0.0,0.12,27.8,0.252,-0.054,30.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2024-03-08,1783.3,1688.2,-95.1,0,0.0,0.12,25.9,0.258,-0.054,28.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2024-03-09,1783.3,1705.5,-77.8,0,4.0,0.14,19.9,0.267,-0.027,22.7,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.98
2024-03-10,1783.3,1257.9,-525.4,1,1.4,0.127,28.2,0.232,-0.044,31.0,0.92,0.9,0.91,4,0.67,0.94,0,0.96,0.9
2024-03-11,1783.3,1234.0,-549.3,1,0.0,0.12,27.1,0.254,-0.049,30.0,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.96
2024-03-12,1783.3,1345.6,-437.7,1,0.0,0.12,23.8,0.263,-0.07,26.7,0.5,0.9,0.7,6,1.0,0.94,0,0.97,0.94
2024-03-13,1783.3,1743.5,-39.8,0,0.2,0.121,17.4,0.242,-0.067,20.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2024-03-14,1783.3,1496.1,-287.2,1,0.0,0.12,29.2,0.235,-0.038,32.1,0.63,0.9,0.77,5,0.83,0.94,0,0.97,0.98
2024-03-15,1783.3,1575.1,-208.2,1,0.1,0.121,20.4,0.261,-0.083,23.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2024-03-16,1783.3,1369.8,-413.5,1,0.0,0.12,23.2,0.259,-0.054,26.1,0.55,0.9,0.72,5,0.83,0.94,0,0.97,0.92
2024-03-17,1783.3,1629.0,-154.3,1,0.0,0.12,20.0,0.258,-0.08,22.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2024-03-18,1783.3,1586.5,-196.8,1,0.0,0.12,27.9,0.269,-0.052,30.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-03-19,1783.3,1655.0,-128.3,0,0.0,0.12,21.8,0.244,-0.068,24.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-03-20,1783.3,1333.4,-449.9,1,0.0,0.12,22.8,0.26,-0.079,25.7,0.92,0.57,0.75,6,1.0,0.94,0,0.97,0.9
2024-03-21,1783.3,1650.1,-133.2,0,0.0,0.12,17.5,0.225,-0.029,20.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2024-03-22,1783.3,1523.7,-259.6,1,0.0,0.12,18.2,0.25,-0.035,21.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2024-03-23,1783.3,1362.9,-420.4,1,0.0,0.12,26.5,0.265,-0.043,29.4,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.92
2024-03-24,1783.3,1729.4,-53.9,0,0.0,0.12,25.5,0.207,-0.037,28.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.95
2024-03-25,1783.3,1662.5,-120.8,0,0.1,0.121,19.3,0.289,-0.066,22.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2024-03-26,1783.3,1771.2,-12.1,0,11.7,0.178,27.4,0.29,-0.034,30.0,0.92,0.9,0.91,6,1.0,0.94,0,0.95,0.92
2024-03-27,1783.3,1594.1,-189.2,1,0.0,0.12,32.6,0.243,-0.041,35.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2024-03-28,1783.3,1787.7,4.4,0,8.3,0.162,29.4,0.25,-0.043,32.1,0.92,0.9,0.91,6,1.0,0.94,0,0.95,0.92
2024-03-29,1783.3,1555.1,-228.2,1,0.0,0.12,24.5,0.266,-0.043,27.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2024-03-30,1783.3,1638.8,-144.5,0,0.0,0.12,20.2,0.234,-0.053,23.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-03-31,1783.3,1602.8,-180.5,1,0.0,0.12,22.6,0.228,-0.046,25.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2024-04-01,1783.3,897.8,-885.5,1,0.0,0.12,44.3,0.218,-0.051,47.2,0.92,0.44,0.68,5,0.83,0.65,1,0.97,0.82
2024-04-02,1783.3,1669.0,-114.3,0,0.0,0.12,35.0,0.252,-0.042,37.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2024-04-03,1783.3,1514.7,-268.6,1,0.0,0.12,31.0,0.234,-0.055,33.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2024-04-04,1783.3,1539.5,-243.8,1,0.0,0.12,34.3,0.293,-0.072,37.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.89
2024-04-05,1783.3,1184.1,-599.2,1,0.0,0.12,35.3,0.254,-0.039,38.2,0.45,0.9,0.68,6,1.0,0.94,0,0.97,0.92
2024-04-06,1783.3,1584.6,-198.7,1,0.0,0.12,30.3,0.258,-0.053,33.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2024-04-07,1783.3,1598.0,-185.3,1,0.0,0.12,43.1,0.22,-0.029,46.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2024-04-08,1783.3,1172.7,-610.6,1,0.0,0.12,41.3,0.264,-0.038,44.2,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.87
2024-04-09,1783.3,1704.3,-79.0,0,0.0,0.12,38.5,0.288,-0.079,41.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2024-04-10,1783.3,1216.7,-566.6,1,0.0,0.12,34.6,0.252,-0.066,37.5,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.91
2024-04-11,1783.3,1755.9,-27.4,0,0.0,0.12,38.2,0.239,-0.071,41.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2024-04-12,1783.3,1181.7,-601.6,1,0.0,0.12,31.1,0.229,-0.072,34.0,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.81
2024-04-13,1783.3,1657.8,-125.5,0,0.0,0.12,37.5,0.265,-0.045,40.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2024-04-14,1783.3,1699.3,-84.0,0,0.0,0.12,39.7,0.245,-0.031,42.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-04-15,1783.3,1223.9,-559.4,1,0.0,0.12,32.8,0.283,-0.066,35.7,0.53,0.9,0.72,5,0.83,0.94,0,0.97,0.91
2024-04-16,1783.3,1607.7,-175.6,1,0.0,0.12,23.9,0.283,-0.035,26.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2024-04-17,1783.3,1621.3,-162.0,1,0.0,0.12,26.8,0.238,-0.009,29.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2024-04-18,1783.3,1299.9,-483.4,1,0.0,0.12,28.6,0.219,-0.029,31.5,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.91
2024-04-19,1783.3,1785.1,1.8,0,0.0,0.12,35.2,0.223,-0.032,38.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2024-04-20,1783.3,1092.8,-690.5,1,0.0,0.12,40.4,0.237,-0.057,43.3,0.49,0.9,0.7,5,0.83,0.52,0,0.97,0.93
2024-04-21,1783.3,1536.1,-247.2,1,2.9,0.134,36.9,0.265,-0.068,39.7,0.92,0.9,0.91,6,1.0,0.94,0,0.96,0.84
2024-04-22,1783.3,892.1,-891.2,1,0.8,0.124,38.8,0.219,-0.044,41.7,0.92,0.9,0.91,5,0.83,0.52,0,0.97,0.91
2024-04-23,1783.3,1609.5,-173.8,1,0.0,0.12,29.9,0.219,-0.026,32.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2024-04-24,1783.3,1011.1,-772.2,1,0.0,0.12,41.7,0.255,-0.06,44.6,0.59,0.9,0.75,4,0.67,0.94,1,0.97,0.87
2024-04-25,1783.3,1228.0,-555.3,1,0.0,0.12,43.3,0.213,-0.07,46.2,0.92,0.6,0.76,5,0.83,0.94,0,0.97,0.83
2024-04-26,1783.3,1686.8,-96.5,0,0.0,0.12,37.0,0.236,-0.033,39.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.95
2024-04-27,1783.3,1332.1,-451.2,1,0.0,0.12,42.2,0.254,-0.036,45.1,0.62,0.9,0.76,5,0.83,0.94,0,0.97,0.87
2024-04-28,1783.3,1073.6,-709.7,1,0.0,0.12,33.1,0.231,-0.055,36.0,0.43,0.9,0.67,5,0.83,0.74,0,0.97,0.87
2024-04-29,1783.3,1637.4,-145.9,0,0.0,0.12,33.4,0.233,-0.039,36.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2024-04-30,1783.3,1653.3,-130.0,0,0.0,0.12,36.2,0.241,-0.061,39.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2024-05-01,1783.3,1420.5,-362.8,1,0.0,0.12,44.4,0.26,-0.066,47.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.82
2024-05-02,1783.3,1670.8,-112.5,0,0.0,0.12,38.9,0.285,-0.04,41.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2024-05-03,1783.3,1597.6,-185.7,1,0.0,0.12,38.9,0.283,-0.053,41.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.87
2024-05-04,1783.3,1162.1,-621.2,1,0.0,0.12,36.6,0.259,-0.077,39.5,0.92,0.9,0.91,6,1.0,0.94,1,0.97,0.87
2024-05-05,1783.3,1613.6,-169.7,1,0.0,0.12,42.7,0.254,-0.061,45.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2024-05-06,1783.3,1611.7,-171.6,1,0.0,0.12,31.5,0.249,-0.052,34.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2024-05-07,1783.3,1555.5,-227.8,1,0.0,0.12,36.7,0.265,-0.049,39.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2024-05-08,1783.3,1739.3,-44.0,0,0.0,0.12,39.4,0.249,-0.028,42.3,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2024-05-09,1783.3,1620.0,-163.3,1,0.0,0.12,30.7,0.305,-0.056,33.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2024-05-10,1783.3,1211.7,-571.6,1,0.0,0.12,41.6,0.266,-0.064,44.5,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.88
2024-05-11,1783.3,1333.9,-449.4,1,0.0,0.12,36.7,0.253,-0.06,39.6,0.92,0.58,0.75,5,0.83,0.94,0,0.97,0.96
2024-05-12,1783.3,1487.1,-296.2,1,0.0,0.12,43.9,0.253,-0.082,46.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.82
2024-05-13,1783.3,1464.2,-319.1,1,0.0,0.12,36.5,0.274,-0.06,39.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.86
2024-05-14,1783.3,1685.7,-97.6,0,0.0,0.12,38.3,0.254,-0.059,41.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2024-05-15,1783.3,1624.0,-159.3,1,2.2,0.131,37.4,0.217,-0.011,40.2,0.92,0.9,0.91,5,0.83,0.94,0,0.96,0.92
2024-05-16,1783.3,1781.9,-1.4,0,0.0,0.12,34.2,0.279,-0.083,37.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2024-05-17,1783.3,1475.0,-308.3,1,0.0,0.12,33.9,0.249,-0.054,36.8,0.92,0.63,0.78,6,1.0,0.94,0,0.97,0.93
2024-05-18,1783.3,1265.2,-518.1,1,0.0,0.12,31.8,0.2,-0.024,34.7,0.92,0.48,0.7,6,1.0,0.94,0,0.97,0.88
2024-05-19,1783.3,1352.4,-430.9,1,0.0,0.12,26.4,0.266,-0.046,29.3,0.92,0.57,0.75,6,1.0,0.94,0,0.97,0.96
2024-05-20,1783.3,1657.3,-126.0,0,0.0,0.12,32.3,0.25,-0.012,35.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.95
2024-05-21,1783.3,1125.0,-658.3,1,0.0,0.12,39.7,0.266,-0.064,42.6,0.92,0.64,0.78,4,0.67,0.94,0,0.97,0.87
2024-05-22,1783.3,1347.1,-436.2,1,0.0,0.12,33.6,0.269,-0.07,36.5,0.65,0.9,0.78,5,0.83,0.68,0,0.97,0.88
2024-05-23,1783.3,1476.2,-307.1,1,0.0,0.12,38.7,0.235,-0.036,41.6,0.92,0.9,0.91,5,0.83,0.72,0,0.97,0.97
2024-05-24,1783.3,1518.2,-265.1,1,0.0,0.12,36.1,0.268,-0.05,39.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.87
2024-05-25,1783.3,1299.6,-483.7,1,0.0,0.12,37.9,0.253,-0.077,40.8,0.92,0.38,0.65,6,1.0,0.94,0,0.97,0.92
2024-05-26,1783.3,1777.7,-5.6,0,0.0,0.12,35.9,0.228,-0.029,38.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.99
2024-05-27,1783.3,1275.0,-508.3,1,0.0,0.12,39.8,0.252,-0.07,42.7,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.93
2024-05-28,1783.3,1340.5,-442.8,1,0.0,0.12,33.2,0.194,-0.006,36.1,0.92,0.58,0.75,6,1.0,0.94,0,0.97,0.91
2024-05-29,1783.3,1616.5,-166.8,1,0.1,0.121,28.2,0.25,-0.04,31.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2024-05-30,1783.3,1178.6,-604.7,1,0.0,0.12,44.6,0.258,-0.073,47.5,0.92,0.3,0.61,5,0.83,0.94,0,0.97,0.9
2024-05-31,1783.3,1666.9,-116.4,0,0.0,0.12,40.6,0.251,-0.032,43.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2024-06-01,1683.3,1268.0,-415.3,1,32.6,0.583,25.5,0.612,0.124,26.1,0.92,0.43,0.67,6,1.0,0.94,0,0.69,0.98
2024-06-02,1683.3,1271.8,-411.5,1,4.5,0.382,25.1,0.609,0.022,26.6,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.91
2024-06-03,1683.3,1733.9,50.6,0,26.2,0.537,31.5,0.591,0.11,32.3,0.92,0.9,0.91,6,1.0,0.94,0,0.85,0.98
2024-06-04,1683.3,1685.6,2.3,0,28.0,0.55,24.2,0.588,0.141,25.0,0.92,0.9,0.91,6,1.0,0.94,0,0.85,0.94
2024-06-05,1683.3,1617.4,-65.9,0,19.4,0.488,25.3,0.586,0.089,26.4,0.92,0.9,0.91,6,1.0,0.94,0,0.86,0.87
2024-06-06,1683.3,1647.8,-35.5,0,5.2,0.387,33.2,0.589,0.022,34.8,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.95
2024-06-07,1683.3,1331.0,-352.3,1,32.5,0.582,30.2,0.581,0.098,30.8,0.92,0.63,0.77,6,1.0,0.94,0,0.69,0.86
2024-06-08,1683.3,1481.1,-202.2,1,1.0,0.357,24.5,0.645,0.057,26.2,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.94
2024-06-09,1683.3,1160.6,-522.7,1,17.2,0.473,18.3,0.618,0.103,20.0,0.92,0.9,0.91,5,0.83,0.94,1,0.87,0.92
2024-06-10,1683.3,904.2,-779.1,1,48.7,0.698,27.6,0.589,0.177,27.6,0.92,0.9,0.91,6,1.0,0.94,1,0.65,0.89
2024-06-11,1683.3,1619.0,-64.3,0,2.0,0.364,26.4,0.576,0.076,28.1,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.91
2024-06-12,1683.3,1406.4,-276.9,1,8.0,0.407,25.4,0.588,0.051,26.9,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.93
2024-06-13,1683.3,1433.1,-250.2,1,33.8,0.591,26.2,0.617,0.168,26.8,0.92,0.9,0.91,6,1.0,0.94,0,0.68,0.97
2024-06-14,1683.3,1605.9,-77.4,0,3.6,0.376,32.4,0.621,0.043,34.0,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.91
2024-06-15,1683.3,1277.4,-405.9,1,0.7,0.355,28.6,0.608,0.056,30.4,0.92,0.53,0.73,6,1.0,0.94,0,0.9,0.91
2024-06-16,1683.3,1546.3,-137.0,0,3.1,0.372,30.6,0.576,0.034,32.3,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.96
